observation,state,year,dmargin,demwin,dwinnext,bin
6828,43,1978,8.118319511,1,1,30
6829,43,1980,22.58115113,1,1,37
6830,43,1986,34.44971144,1,1,43
6831,43,1994,5.652377009,1,1,28
6832,43,1998,16.54829085,1,1,34
6833,43,2000,25.5,1,1,38
6834,43,2006,-23.36,0,0,14
6835,43,1988,43.67312789,1,1,47
6836,43,1994,7.287669182,1,1,29
6837,43,1998,16.53319597,1,1,34
6838,43,2000,21.88,1,1,36
6839,43,1986,-36.20419502,0,0,7
6840,43,1988,-38.53456676,0,0,6
6841,43,1990,-40.80585241,0,0,5
6842,43,2000,-47.8,0,0,2
6843,43,2006,-23.58,0,0,14
6844,43,1994,18.75329316,1,1,35
6845,43,1996,30.80079556,1,1,41
6846,43,1998,28.08476388,1,1,40
6847,43,2000,30.26,1,1,41
6848,43,2006,18.66,1,1,35
6849,43,1994,43.3140099,1,1,47
6850,43,1994,46.87447846,1,1,49
6851,43,2000,48.18,1,1,50
6852,43,1994,46.96948826,1,1,49
6853,43,1998,45.47221363,1,1,48
6854,43,2006,-20.22,0,0,15
6855,43,2006,-15.52,0,0,18
6856,44,1944,15.58362,1,1,33
6857,44,1946,0.115978718,1,1,26
6858,44,1948,18.08452308,1,1,35
6859,44,1950,2.162614465,1,0,27
6860,44,1952,-21.07431889,0,0,15
6861,44,1954,-6.732514501,0,0,22
6862,44,1956,-21.84643447,0,0,15
6863,44,1958,-7.792282104,0,1,22
6864,44,1960,0.0515908,1,0,26
6865,44,1962,-1.7608881,0,0,25
6866,44,1964,-11.94660664,0,0,20
6867,44,1968,-36.24005318,0,1,7
6868,44,1970,3.344839811,1,1,27
6869,44,1974,31.10747933,1,1,41
6870,44,1976,18.34890246,1,1,35
6871,44,1978,4.846039414,1,0,28
6872,44,1980,-4.195380211,0,0,23
6873,44,1984,-43.01230013,0,0,4
6874,44,1986,-3.119921684,0,0,24
6875,44,1988,-19.60853338,0,0,16
6876,44,1990,-8.354026079,0,0,21
6877,44,1994,-29.08042371,0,0,11
6878,44,1996,-38.33851218,0,0,6
6879,44,1998,-37.26501465,0,0,7
6880,44,2000,-43.42,0,0,4
6881,44,2004,-39.96,0,0,6
6882,44,2006,-32.04,0,0,9
6883,44,1946,-5.424296856,0,1,23
6884,44,1948,14.9117738,1,1,33
6885,44,1950,6.810379028,1,0,29
6886,44,1952,-5.096316338,0,0,23
6887,44,1954,-14.32741582,0,0,18
6888,44,1956,-15.27211368,0,1,18
6889,44,1958,2.22979486,1,1,27
6890,44,1960,1.636847854,1,0,26
6891,44,1962,-7.823431492,0,1,22
6892,44,1964,15.07765055,1,0,33
6893,44,1968,-23.29930067,0,0,14
6894,44,1970,-5.651965737,0,1,23
6895,44,1974,2.564367652,1,0,27
6896,44,1976,-13.26468289,0,0,19
6897,44,1978,-26.94782913,0,0,12
6898,44,1980,-36.77127659,0,0,7
6899,44,1984,-0.232000112,0,1,25
6900,44,1986,11.44558787,1,1,31
6901,44,1988,16.33936763,1,1,34
6902,44,1990,17.78442264,1,1,34
6903,44,1994,-9.966504574,0,0,21
6904,44,1996,-12.56046593,0,0,19
6905,44,1998,-9.299653769,0,1,21
6906,44,2000,15.04,1,1,33
6907,44,2004,11.78,1,1,31
6908,44,2006,22.54,1,1,37
6909,44,1984,-49.5026052,0,0,1
6910,44,1986,-33.83997083,0,0,9
6911,44,1988,-35.96248329,0,1,8
6912,44,1990,21.89849615,1,1,36
6913,44,1994,19.1213429,1,0,35
6914,44,1996,-3.871652484,0,0,24
6915,44,2000,-22.16,0,0,14
6916,44,2004,-32.2,0,0,9
6917,44,2006,-28.32,0,0,11
6918,46,1946,-28.6537677,0,0,11
6919,46,1948,-21.59254253,0,0,15
6920,46,1950,-47.89241552,0,0,2
6921,46,1952,-43.56780052,0,0,4
6922,46,1954,-22.75209129,0,0,14
6923,46,1956,-34.25740898,0,1,8
6924,46,1958,2.930700779,1,0,27
6925,46,1960,-14.33235407,0,0,18
6926,46,1962,-13.42073679,0,0,19
6927,46,1964,-12.8844589,0,0,19
6928,46,1966,-31.27596676,0,0,10
6929,46,1970,-38.93572688,0,0,6
6930,46,1972,-30.03559113,0,0,10
6931,46,1974,-12.93375194,0,0,19
6932,46,1976,-34.79692638,0,0,8
6933,46,1982,-46.44082785,0,0,2
6934,46,1984,-38.80441785,0,0,6
6935,46,1988,-22.34304696,0,0,14
6936,46,1990,-16.56798124,0,0,17
6937,46,1992,-49.95163083,0,0,1
6938,46,1994,-49.96660948,0,0,1
6939,46,1996,-45.94002962,0,0,3
6940,46,2006,8.88,1,1,30
6941,45,1946,49.94321764,1,1,50
6942,45,1956,1.660335064,1,1,26
6943,45,1976,-1.10258162,0,0,25
6944,45,1978,-44.11003888,0,0,3
6945,45,1984,-19.2717284,0,0,16
6946,45,1986,-12.04147637,0,0,19
6947,45,1988,-46.52252197,0,0,2
6948,45,1990,-1.987338066,0,0,25
6949,45,2000,-21.68,0,0,15
6950,45,2006,-27.92,0,0,12
6951,45,1946,31.3136816,1,1,41
6952,45,1948,26.73129141,1,1,39
6953,45,1954,48.89698327,1,1,50
6954,45,1962,49.92949963,1,1,50
6955,45,1964,47.11129367,1,1,49
6956,45,1968,-8.425748348,0,0,21
6957,45,1970,-23.42217267,0,0,14
6958,45,1974,-19.98493373,0,0,16
6959,45,1976,-31.37655556,0,0,10
6960,45,1986,7.586267591,1,1,29
6961,45,1988,25.03291965,1,1,38
6962,45,1994,18.14703941,1,1,35
6963,45,1996,29.68785465,1,1,40
6964,45,2000,-4,0,0,24
6965,45,2004,-10.28,0,0,20
6966,45,2006,-2.82,0,1,24
6967,45,1946,46.69964314,1,1,49
6968,45,1948,48.6787796,1,1,50
6969,45,1954,16.02789462,1,1,34
6970,45,1956,18.14338267,1,1,35
6971,45,1962,0.599336624,1,1,26
6972,45,1964,0.513875484,1,1,26
6973,45,1968,20.50960064,1,1,36
6974,45,1970,34.81743336,1,1,43
6975,45,1980,-19.02861297,0,0,16
6976,45,1986,-37.39081323,0,0,7
6977,45,1990,-34.72705185,0,1,8
6978,45,2004,38.84,1,1,45
6979,45,1964,38.9158994,1,1,45
6980,45,1968,43.0336684,1,1,47
6981,45,1970,32.96403289,1,0,42
6982,45,1974,-11.34502888,0,0,20
6983,45,1976,-6.060063839,0,0,22
6984,45,1980,-21.39657736,0,1,15
6985,45,1994,23.22942317,1,1,37
6986,45,2004,-29,0,0,11
6987,45,1946,47.03907967,1,1,49
6988,45,1956,34.73930359,1,1,43
6989,45,1964,26.93868876,1,1,39
6990,45,1968,27.85882354,1,1,39
6991,45,1970,46.06865644,1,1,49
6992,45,1988,10.5032593,1,1,31
6993,45,1994,6.57095015,1,1,29
6994,45,1996,24.99962151,1,1,38
6995,45,2004,-27.42,0,0,12
6996,45,2006,-19.38,0,1,16
6997,45,1946,30.42832911,1,1,41
6998,45,1948,30.02054691,1,1,41
6999,45,1954,-24.89570081,0,0,13
7000,45,1956,-24.50413108,0,0,13
7001,45,1958,-13.89218271,0,0,19
7002,45,1962,-30.75966835,0,0,10
7003,45,1964,-12.48690784,0,0,19
7004,45,1970,-49.17874038,0,0,1
7005,45,1974,-18.19069088,0,0,16
7006,45,1984,7.053133845,1,1,29
7007,45,1986,39.7359848,1,1,45
7008,45,1988,27.75655091,1,1,39
7009,45,1996,-36.17391586,0,0,7
7010,45,1998,-38.61997128,0,0,6
7011,45,1946,24.63314831,1,1,38
7012,45,1948,20.86954415,1,1,36
7013,45,1950,38.81189525,1,1,45
7014,45,1954,48.34646881,1,1,50
7015,45,1956,38.0761236,1,1,45
7016,45,1962,1.149868965,1,1,26
7017,45,1964,39.21132386,1,1,45
7018,45,1968,11.2434417,1,0,31
7019,45,1970,-23.51741791,0,0,14
7020,45,1974,-5.497774482,0,0,23
7021,45,1978,-28.57522964,0,0,11
7022,45,1984,-16.30292535,0,0,17
7023,45,1990,-16.38788283,0,0,17
7024,45,2000,-33.98,0,0,9
7025,45,2006,-29.98,0,0,11
7026,45,1946,24.27343428,1,1,38
7027,45,1948,13.28905523,1,1,32
7028,45,1950,16.66891277,1,1,34
7029,45,1954,33.23845863,1,1,42
7030,45,1956,34.51906443,1,1,43
7031,45,1964,38.77310455,1,0,45
7032,45,1968,-29.88325655,0,0,11
7033,45,1970,-27.49465704,0,0,12
7034,45,1974,15.28928578,1,1,33
7035,45,1976,9.001278877,1,1,30
7036,45,1978,3.365266323,1,0,27
7037,45,1980,-0.55845674,0,0,25
7038,45,1984,-12.39071786,0,0,19
7039,45,1986,-23.55166674,0,0,14
7040,45,1988,-24.64542091,0,1,13
7041,45,1990,7.08899498,1,1,29
7042,45,1994,20.0977385,1,1,36
7043,45,1996,38.30864727,1,1,45
7044,45,1998,33.71762037,1,1,42
7045,45,2000,30.08,1,1,41
7046,45,2004,23.64,1,1,37
7047,45,2006,36.94,1,1,44
7048,45,1946,8.691060543,1,1,30
7049,45,1948,4.817545414,1,1,28
7050,45,1950,16.73344672,1,0,34
7051,45,1954,1.285865903,1,1,26
7052,45,1956,8.195391297,1,1,30
7053,45,1960,16.03389978,1,1,34
7054,45,1962,22.40622044,1,1,37
7055,45,1964,16.44906104,1,0,34
7056,45,1968,-19.78030205,0,0,16
7057,45,1970,-21.84849977,0,0,15
7058,45,1974,-1.791501045,0,0,25
7059,45,1976,-14.69511986,0,0,18
7060,45,1978,-23.75165224,0,0,14
7061,45,1980,-38.73550892,0,1,6
7062,45,1984,4.029324651,1,1,28
7063,45,1988,26.80129111,1,1,39
7064,45,1994,17.56652594,1,1,34
7065,45,1996,34.305951,1,1,43
7066,45,1998,21.83728218,1,1,36
7067,45,2000,39.7,1,1,45
7068,45,2004,20.74,1,1,36
7069,45,2006,35.62,1,1,43
7070,45,1954,-8.376714587,0,0,21
7071,45,1956,-13.32486868,0,0,19
7072,45,1958,-5.832248926,0,0,23
7073,45,1960,-10.04741192,0,0,20
7074,45,1962,-10.7994318,0,0,20
7075,45,1964,-1.341640949,0,0,25
7076,45,1968,-19.63372529,0,0,16
7077,45,1970,-8.890733123,0,0,21
7078,45,1974,8.407956362,1,1,30
7079,45,1976,15.87560475,1,1,33
7080,45,1978,6.706404686,1,0,29
7081,45,1980,-2.287253737,0,0,24
7082,45,1984,-25.02109706,0,0,13
7083,45,1986,-20.3954339,0,0,15
7084,45,1988,-36.21881902,0,0,7
7085,45,1990,-27.59111226,0,0,12
7086,45,1996,-46.87775373,0,0,2
7087,45,1998,-46.44402564,0,0,2
7088,45,2004,-27.68,0,0,12
7089,45,2006,-16.64,0,0,17
7090,45,1994,-7.604840398,0,0,22
7091,45,1996,-29.61475253,0,0,11
7092,45,2000,-28.62,0,0,11
7093,45,2004,-22.32,0,0,14
7094,45,2006,-12,0,1,20
7095,47,1946,-27.68986225,0,1,12
7096,47,1948,3.968676925,1,1,27
7097,47,1950,3.439092636,1,0,27
7098,47,1952,-3.079262376,0,0,24
7099,47,1954,-5.263540149,0,0,23
7100,47,1956,-16.24832153,0,0,17
7101,47,1960,-40.34884274,0,0,5
7102,47,1962,-47.47130573,0,0,2
7103,47,1964,-19.81171668,0,0,16
7104,47,1970,-32.41312802,0,0,9
7105,47,1974,-40.85091054,0,0,5
7106,47,1976,-46.02223933,0,0,2
7107,47,1978,-30.24207354,0,0,10
7108,47,1986,-2.76504755,0,0,24
7109,47,1988,-10.77403128,0,0,20
7110,47,1990,-4.093658924,0,1,23
7111,47,1994,-3.310319781,0,0,24
7112,47,1996,-7.481399179,0,1,22
7113,47,1998,5.658954382,1,1,28
7114,47,2000,12.24,1,1,32
7115,47,2004,26.8,1,1,39
7116,47,2006,35.44,1,1,43
7117,47,1946,6.132820249,1,1,29
7118,47,1948,26.0394156,1,1,39
7119,47,1950,23.00494313,1,0,37
7120,47,1952,-8.661624789,0,0,21
7121,47,1954,-4.293358326,0,0,23
7122,47,1956,-12.04208136,0,0,19
7123,47,1960,-20.31297386,0,0,15
7124,47,1962,-19.65951025,0,1,16
7125,47,1964,9.741544724,1,1,30
7126,47,1966,24.66580868,1,1,38
7127,47,1970,45.48762143,1,1,48
7128,47,1974,20.80501318,1,1,36
7129,47,1976,0.248783827,1,1,26
7130,47,1978,2.785035968,1,1,27
7131,47,1980,32.44059384,1,1,42
7132,47,1986,44.39297616,1,1,48
7133,47,1990,9.34714973,1,1,30
7134,47,1994,-9.329044819,0,0,21
7135,47,1996,-0.749968865,0,0,25
7136,47,1998,-10.38190126,0,1,20
7137,47,2000,4.26,1,1,28
7138,47,2004,31.12,1,1,41
7139,47,2006,28.32,1,1,40
7140,47,1946,-7.759833336,0,0,22
7141,47,1948,-4.132053256,0,0,23
7142,47,1950,-6.185632944,0,0,22
7143,47,1952,-6.700891256,0,0,22
7144,47,1954,-29.76517677,0,0,11
7145,47,1956,-13.024804,0,0,19
7146,47,1958,-22.02262282,0,1,14
7147,47,1960,6.854641438,1,1,29
7148,47,1962,30.67547083,1,1,41
7149,47,1964,40.32097161,1,1,46
7150,47,1966,31.49807453,1,1,41
7151,47,1970,18.29147041,1,1,35
7152,47,1974,22.82102704,1,1,37
7153,47,1976,42.7562058,1,1,47
7154,47,1978,17.28063822,1,1,34
7155,47,1980,25.33744872,1,1,38
7156,47,1986,47.10029066,1,1,49
7157,47,1988,0.287413597,1,1,26
7158,47,1990,7.518240809,1,1,29
7159,47,1994,-7.455590367,0,0,22
7160,47,1996,-0.361528774,0,1,25
7161,47,1998,9.312999249,1,1,30
7162,47,2000,16.24,1,1,34
7163,47,2004,23.86,1,1,37
7164,47,2006,26.24,1,1,39
7165,47,1946,-35.21763086,0,0,8
7166,47,1948,-6.322050095,0,0,22
7167,47,1950,-28.59441042,0,0,11
7168,47,1952,-35.0961566,0,0,8
7169,47,1954,-22.03811407,0,0,14
7170,47,1956,-0.820813196,0,0,25
7171,47,1958,-8.303725719,0,0,21
7172,47,1960,-17.6345706,0,0,17
7173,47,1962,-34.08989906,0,0,8
7174,47,1964,-30.51342964,0,0,10
7175,47,1966,-31.78193867,0,0,10
7176,47,1970,5.155101418,1,1,28
7177,47,1974,17.82271862,1,1,34
7178,47,1976,16.80372953,1,1,34
7179,47,1978,22.29643166,1,0,37
7180,47,1980,-14.72583711,0,0,18
7181,47,1986,-44.12800968,0,0,3
7182,47,1988,-49.05833304,0,0,1
7183,47,1990,-41.3194865,0,1,5
7184,47,1994,-6.682908535,0,0,22
7185,47,1996,-5.920088291,0,0,23
7186,47,1998,-44.659549,0,0,3
7187,47,2000,-24.12,0,0,13
7188,47,2004,-25.14,0,0,13
7189,47,2006,-19.86,0,0,16
7190,47,1946,-24.79750216,0,0,13
7191,47,1948,-9.197422862,0,0,21
7192,47,1950,-9.547436237,0,0,21
7193,47,1952,-12.01900244,0,0,19
7194,47,1954,-17.14261472,0,0,17
7195,47,1956,-7.531607151,0,0,22
7196,47,1958,-6.851792336,0,0,22
7197,47,1960,-18.76764297,0,0,16
7198,47,1962,-28.86725664,0,1,11
7199,47,1964,6.896683574,1,1,29
7200,47,1966,13.08831275,1,1,32
7201,47,1968,13.5743171,1,1,32
7202,47,1970,34.06149149,1,1,43
7203,47,1974,28.69098186,1,1,40
7204,47,1976,17.41717458,1,1,34
7205,47,1978,5.247157812,1,1,28
7206,47,1980,3.808972239,1,1,27
7207,47,1986,49.44601357,1,1,50
7208,47,1990,37.62133121,1,1,44
7209,47,1994,-1.842865348,0,0,25
7210,47,1996,-11.17136478,0,0,20
7211,47,1998,-18.88408363,0,0,16
7212,47,2000,-19.16,0,0,16
7213,47,2004,-19.36,0,0,16
7214,47,2006,-12.8,0,0,19
7215,47,1946,-7.867178321,0,0,22
7216,47,1948,-14.20871317,0,0,18
7217,47,1950,-21.50508761,0,0,15
7218,47,1952,-19.54620183,0,0,16
7219,47,1954,-10.48522294,0,0,20
7220,47,1956,-8.07236135,0,0,21
7221,47,1962,-42.12245643,0,1,4
7222,47,1964,4.178091884,1,1,28
7223,47,1966,20.72769403,1,1,36
7224,47,1970,39.57579136,1,1,45
7225,47,1974,43.65518093,1,1,47
7226,47,1976,48.16142321,1,1,50
7227,47,1978,23.48552048,1,1,37
7228,47,1980,7.273748517,1,1,29
7229,47,1986,42.42249429,1,1,47
7230,47,1988,35.19892693,1,1,43
7231,47,1990,22.73154259,1,1,37
7232,47,1994,16.6801244,1,1,34
7233,47,1996,35.661906,1,1,43
7234,47,1998,36.74492836,1,1,44
7235,47,2000,35.08,1,1,43
7236,47,2004,37.98,1,1,44
7237,47,2006,41.2,1,1,46
7238,47,1962,-13.17971945,0,1,19
7239,47,1964,11.12336814,1,1,31
7240,47,1966,26.73115134,1,1,39
7241,47,1970,34.79397893,1,1,43
7242,47,1974,42.1338439,1,1,47
7243,47,1976,47.63217568,1,1,49
7244,47,1978,6.638631225,1,1,29
7245,47,1980,14.5281285,1,1,33
7246,47,1986,45.2742666,1,1,48
7247,47,1990,48.25862348,1,1,50
7248,47,1986,-30.40412664,0,0,10
7249,47,1988,-41.73263013,0,0,5
7250,47,1990,-12.42573559,0,0,19
7251,47,1996,-30.78216612,0,0,10
7252,47,1998,-19.46498454,0,0,16
7253,47,2000,-27.18,0,0,12
7254,47,2004,-4.88,0,0,23
7255,47,2006,-2.92,0,0,24
7256,47,1994,-3.581216931,0,1,24
7257,47,1996,2.876579762,1,1,27
7258,47,1998,29.3777734,1,1,40
7259,47,2000,27.66,1,1,39
7260,47,2004,29.56,1,1,40
7261,47,2006,31.44,1,1,41
7262,47,1954,15.06010592,1,1,33
7263,49,1942,-9.310851,0,1,21
7264,49,1944,0.8212594,1,0,26
7265,49,1946,-6.182825565,0,1,22
7266,49,1948,14.51460123,1,1,33
7267,49,1950,3.472980857,1,1,27
7268,49,1952,5.865108967,1,1,28
7269,49,1954,5.420407653,1,0,28
7270,49,1956,-0.588735224,0,0,25
7271,49,1958,-9.178897738,0,0,21
7272,49,1960,-20.61994076,0,0,15
7273,49,1964,-22.85518646,0,0,14
7274,49,1966,-41.82944596,0,1,5
7275,49,1970,23.05592299,1,1,37
7276,49,1974,19.346416,1,1,35
7277,49,1976,16.0702318,1,1,34
7278,49,1978,26.82797015,1,1,39
7279,49,1980,27.25313902,1,1,39
7280,49,1984,8.850991726,1,1,30
7281,49,1988,49.08118248,1,1,50
7282,49,1990,34.2764467,1,1,43
7283,49,1994,40.59972763,1,1,46
7284,49,2004,35.56,1,1,43
7285,49,2006,28.66,1,1,40
7286,49,1946,-2.719739079,0,1,24
7287,49,1948,9.344139695,1,1,30
7288,49,1950,8.698305488,1,1,30
7289,49,1952,2.951905131,1,1,27
7290,49,1954,9.963476658,1,1,30
7291,49,1956,4.738512635,1,1,28
7292,49,1958,25.29908717,1,1,38
7293,49,1960,20.53912878,1,1,36
7294,49,1964,29.89326715,1,1,40
7295,49,1966,20.67929804,1,1,36
7296,49,1970,25.34643412,1,1,38
7297,49,1974,28.74665558,1,1,40
7298,49,1976,47.14498818,1,1,49
7299,49,1978,10.64745188,1,0,31
7300,49,1980,-11.89964116,0,1,20
7301,49,1984,11.94158792,1,1,31
7302,49,1986,38.94221783,1,1,45
7303,49,1990,10.94641685,1,1,31
7304,49,1994,27.42474377,1,1,39
7305,49,1996,37.77325451,1,1,44
7306,49,2000,-2.72,0,0,24
7307,49,2004,-16.36,0,0,17
7308,49,2006,-14.36,0,0,18
7309,49,1946,-3.056240082,0,1,24
7310,49,1948,14.20731843,1,1,33
7311,49,1950,8.818483353,1,1,30
7312,49,1954,17.72405207,1,1,34
7313,49,1956,2.992641926,1,1,27
7314,49,1958,19.85678375,1,1,35
7315,49,1960,19.55391169,1,1,35
7316,49,1964,30.79025745,1,1,41
7317,49,1966,23.24056923,1,1,37
7318,49,1970,30.7469815,1,1,41
7319,49,1974,37.06684113,1,1,44
7320,49,1978,18.39330196,1,0,35
7321,49,1980,-5.347982049,0,1,23
7322,49,1984,35.88167131,1,1,43
7323,49,1986,29.82579768,1,1,40
7324,49,1988,48.68806601,1,1,50
7325,49,1994,27.76759863,1,1,39
7326,49,2004,30.4,1,1,41
7327,49,2006,38.72,1,1,45
7328,49,1946,-5.2942276,0,1,23
7329,49,1948,6.142440438,1,1,29
7330,49,1950,3.290045261,1,0,27
7331,49,1954,0.448033214,1,0,26
7332,49,1956,-5.640935898,0,1,23
7333,49,1958,2.966508269,1,1,27
7334,49,1960,6.333383918,1,1,29
7335,49,1964,22.42298424,1,1,37
7336,49,1966,19.43868697,1,1,35
7337,49,1970,34.78542268,1,1,43
7338,49,1976,9.013855457,1,1,30
7339,49,1984,33.32030773,1,1,42
7340,49,1986,42.50186682,1,1,47
7341,49,1988,22.60257304,1,1,37
7342,49,1946,13.70079517,1,1,32
7343,49,1948,30.16801178,1,1,41
7344,49,1950,31.49811029,1,1,41
7345,49,1952,27.5470376,1,1,39
7346,49,1954,34.89228785,1,1,43
7347,49,1956,21.35753334,1,1,36
7348,49,1960,38.96178305,1,1,45
7349,49,1964,39.94776011,1,1,45
7350,49,1966,27.16394663,1,1,39
7351,49,1946,5.894494057,1,1,28
7352,49,1948,25.00406802,1,1,38
7353,49,1950,23.21358025,1,1,37
7354,49,1952,11.15879118,1,1,31
7355,49,1954,25.46494007,1,1,38
7356,49,1956,14.79846239,1,1,33
7357,49,1958,32.15417564,1,1,42
7358,48,1946,-13.7082845,0,0,19
7359,48,1948,-4.311847687,0,0,23
7360,48,1950,-14.36984539,0,0,18
7361,48,1952,-18.73270273,0,0,16
7362,48,1954,-8.883464336,0,0,21
7363,48,1956,-14.1362071,0,1,18
7364,48,1958,1.162979007,1,0,26
7365,48,1960,-5.405056477,0,0,23
7366,48,1962,-6.587234139,0,1,22
7367,48,1966,-2.073931694,0,0,24
7368,48,1968,-1.777470112,0,1,25
7369,48,1970,21.85511589,1,1,36
7370,48,1974,40.97943306,1,1,46
7371,48,1976,30.85646331,1,1,41
7372,48,1978,8.976361156,1,1,30
7373,48,1980,13.44475448,1,1,32
7374,48,1984,12.42088974,1,1,32
7375,48,1994,-0.659385947,0,0,25
7376,48,1996,-1.831817627,0,0,25
7377,48,1998,-14.40157592,0,0,18
7378,48,2000,-33.3,0,0,9
7379,48,2004,-33.5,0,0,9
7380,48,2006,-25.5,0,0,13
7381,48,1946,-26.63784027,0,0,12
7382,48,1948,-8.230450749,0,0,21
7383,48,1950,-15.4391557,0,0,18
7384,48,1952,-25.85053444,0,0,13
7385,48,1954,-7.984247804,0,0,22
7386,48,1956,-10.64646542,0,1,20
7387,48,1958,4.180774093,1,1,28
7388,48,1960,6.740447879,1,1,29
7389,48,1962,4.950472713,1,1,28
7390,48,1966,16.06210172,1,1,34
7391,48,1968,19.76026595,1,1,35
7392,48,1970,37.45182157,1,1,44
7393,48,1974,29.54012156,1,1,40
7394,48,1976,31.20740354,1,1,41
7395,48,1978,16.33611321,1,1,34
7396,48,1980,8.559548855,1,1,30
7397,48,1984,27.31128633,1,1,39
7398,48,1986,11.30439937,1,1,31
7399,48,1988,17.00816154,1,0,34
7400,48,1990,-6.470286846,0,0,22
7401,48,1994,-40.55441022,0,0,5
7402,48,1996,-16.37511551,0,1,17
7403,48,1998,5.842974782,1,1,28
7404,48,2000,2.8,1,1,27
7405,48,2004,26.62,1,1,39
7406,48,2006,25.76,1,1,38
7407,48,1948,-38.77148032,0,0,6
7408,48,1950,-17.71785319,0,0,17
7409,48,1954,-24.11950827,0,0,13
7410,48,1956,-22.40408361,0,0,14
7411,48,1958,-2.407291532,0,0,24
7412,48,1960,-9.260389209,0,0,21
7413,48,1962,-22.60135412,0,0,14
7414,48,1966,-37.68862486,0,0,7
7415,48,1968,-27.3702234,0,0,12
7416,48,1970,-10.94754636,0,0,20
7417,48,1974,3.66486311,1,1,27
7418,48,1976,16.24104977,1,1,34
7419,48,1978,25.59946775,1,0,38
7420,48,1980,-1.986399293,0,0,25
7421,48,1984,-36.72248423,0,0,7
7422,48,1986,-28.21700275,0,0,11
7423,48,1988,-36.70155704,0,0,7
7424,48,1990,-22.01164663,0,0,14
7425,48,1994,-14.71799612,0,1,18
7426,48,1996,4.19498384,1,1,28
7427,48,1998,43.09734106,1,1,47
7428,48,2000,27.94,1,1,39
7429,48,2004,12.96,1,1,32
7430,48,2006,29.7,1,1,40
7431,48,1946,-3.528258204,0,1,24
7432,48,1948,16.40102863,1,1,34
7433,48,1950,21.75484002,1,1,36
7434,48,1952,28.54824364,1,1,40
7435,48,1954,42.17249155,1,1,47
7436,48,1956,31.31465018,1,1,41
7437,48,1958,48.25784266,1,1,50
7438,48,1960,43.41448247,1,1,47
7439,48,1962,45.02004385,1,1,48
7440,48,1966,48.6136198,1,1,50
7441,48,1968,45.24732828,1,1,48
7442,48,1974,48.67937565,1,1,50
7443,48,1978,32.17306435,1,1,42
7444,48,1980,40.83984494,1,1,46
7445,48,1984,33.86410773,1,1,42
7446,48,1990,38.56209815,1,1,45
7447,48,1994,8.912813663,1,1,30
7448,48,1996,15.4704839,1,1,33
7449,48,1998,15.98568857,1,1,33
7450,48,2000,23.28,1,1,37
7451,48,2004,42.4,1,1,47
7452,48,2006,43.02,1,1,47
7453,48,1946,-11.76012158,0,1,20
7454,48,1948,8.332118392,1,0,30
7455,48,1950,-3.229179978,0,0,24
7456,48,1952,-3.241026402,0,1,24
7457,48,1954,4.495406151,1,1,28
7458,48,1956,15.50346613,1,1,33
7459,48,1958,38.91066313,1,1,45
7460,48,1960,15.43959081,1,1,33
7461,48,1962,27.13152468,1,1,39
7462,48,1966,40.36315382,1,1,46
7463,48,1968,36.33958399,1,1,44
7464,48,1978,47.14260101,1,1,49
7465,48,1988,28.42956781,1,1,40
7466,48,1990,40.69432318,1,1,46
7467,48,1994,26.08822286,1,1,39
7468,48,1996,48.78575206,1,1,50
7469,48,2004,-35.4,0,0,8
7470,48,2006,-26.78,0,0,12
7471,48,1946,-29.5587182,0,0,11
7472,48,1948,-11.73796356,0,0,20
7473,48,1950,-30.09704649,0,0,10
7474,48,1952,-43.32774878,0,0,4
7475,48,1954,-25.00090897,0,0,13
7476,48,1956,-34.36484635,0,0,8
7477,48,1958,-5.543208122,0,0,23
7478,48,1960,-11.5978837,0,0,20
7479,48,1962,-18.30158532,0,1,16
7480,48,1966,-4.764768481,0,0,23
7481,48,1968,-29.65353131,0,0,11
7482,48,1970,-36.96326017,0,0,7
7483,48,1974,-24.08499718,0,0,13
7484,48,1976,-26.70800984,0,0,12
7485,48,1978,-40.01905024,0,0,5
7486,48,1980,-18.69353056,0,0,16
7487,48,1988,-48.49356711,0,0,1
7488,48,1996,-49.14859235,0,0,1
7489,48,2000,-30.18,0,0,10
7490,48,2004,-38,0,0,7
7491,48,1946,-43.74347925,0,0,4
7492,48,1948,-26.37064457,0,0,12
7493,48,1950,-36.64867878,0,0,7
7494,48,1952,-44.63160932,0,0,3
7495,48,1954,-18.22521687,0,0,16
7496,48,1956,-23.69178534,0,0,14
7497,48,1958,-20.92595398,0,0,15
7498,48,1960,-34.24568474,0,0,8
7499,48,1962,-32.12061226,0,0,9
7500,48,1966,-30.29426038,0,0,10
7501,48,1968,-28.24427187,0,1,11
7502,48,1970,36.1223489,1,1,44
7503,48,1974,41.11873507,1,1,46
7504,48,1976,47.2070545,1,1,49
7505,48,1978,25.30762255,1,1,38
7506,48,1980,29.35828269,1,1,40
7507,48,1984,22.47085571,1,1,37
7508,48,1986,25.21271706,1,1,38
7509,48,1988,24.38229322,1,1,38
7510,48,1990,24.28615987,1,1,38
7511,48,1994,8.652245998,1,1,30
7512,48,1996,14.146173,1,1,33
7513,48,1998,21.27534449,1,1,36
7514,48,2000,26.62,1,1,39
7515,48,2006,28,1,1,40
7516,48,1946,-29.40020561,0,0,11
7517,48,1948,-14.09146786,0,0,18
7518,48,1950,-24.20931458,0,0,13
7519,48,1952,-47.17812836,0,0,2
